date,item_id,category,sales,unit_price
2024-07-24,102,Snacks,1,50.00
2024-07-24,103,Beverages,48,75.00
2024-07-24,104,Grains,49,120.00
2024-07-24,105,Produce,6,90.00
2024-07-25,101,Dairy,17,100.00
2024-07-25,102,Snacks,27,50.00
2024-07-25,103,Beverages,42,75.00
2024-07-25,104,Grains,42,120.00
2024-07-25,105,Produce,0,90.00
2024-07-26,101,Dairy,36,100.00
2024-07-26,102,Snacks,30,50.00
2024-07-26,103,Beverages,23,75.00
2024-07-26,104,Grains,13,120.00
2024-07-26,105,Produce,46,90.00
2024-07-27,101,Dairy,48,100.00
2024-07-27,102,Snacks,35,50.00
2024-07-27,103,Beverages,18,75.00
2024-07-27,104,Grains,26,120.00
2024-07-27,105,Produce,24,90.00
2024-07-28,101,Dairy,38,100.00
2024-07-28,102,Snacks,13,50.00
2024-07-28,103,Beverages,20,75.00
2024-07-28,104,Grains,32,120.00
2024-07-28,105,Produce,38,90.00
2024-07-29,101,Dairy,44,100.00
2024-07-29,102,Snacks,18,50.00
2024-07-29,103,Beverages,8,75.00
2024-07-29,104,Grains,31,120.00
2024-07-29,105,Produce,23,90.00
2024-07-30,101,Dairy,16,100.00
2024-07-30,102,Snacks,20,50.00
2024-07-30,103,Beverages,33,75.00
2024-07-30,104,Grains,4,120.00
2024-07-30,105,Produce,23,90.00
2024-07-31,101,Dairy,47,100.00
2024-07-31,102,Snacks,18,50.00
2024-07-31,103,Beverages,5,75.00
2024-07-31,104,Grains,22,120.00
2024-07-31,105,Produce,15,90.00
2024-08-01,101,Dairy,39,100.00
2024-08-01,102,Snacks,3,50.00
2024-08-01,103,Beverages,11,75.00
2024-08-01,104,Grains,6,120.00
2024-08-01,105,Produce,38,90.00
2024-08-02,101,Dairy,29,100.00
2024-08-02,102,Snacks,13,50.00
2024-08-02,103,Beverages,18,75.00
2024-08-02,104,Grains,22,120.00
2024-08-02,105,Produce,6,90.00
2024-08-03,101,Dairy,48,100.00
2024-08-03,102,Snacks,22,50.00
2024-08-03,103,Beverages,0,75.00
2024-08-03,104,Grains,24,120.00
2024-08-03,105,Produce,32,90.00
2024-08-04,101,Dairy,4,100.00
2024-08-04,102,Snacks,3,50.00
2024-08-04,103,Beverages,9,75.00
2024-08-04,104,Grains,9,120.00
2024-08-04,105,Produce,10,90.00
2024-08-05,101,Dairy,9,100.00
2024-08-05,102,Snacks,32,50.00
2024-08-05,103,Beverages,25,75.00
2024-08-05,104,Grains,46,120.00
2024-08-05,105,Produce,5,90.00
2024-08-06,101,Dairy,50,100.00
2024-08-06,102,Snacks,5,50.00
2024-08-06,103,Beverages,24,75.00
2024-08-06,104,Grains,25,120.00
2024-08-06,105,Produce,34,90.00
2024-08-07,101,Dairy,19,100.00
2024-08-07,102,Snacks,32,50.00
2024-08-07,103,Beverages,6,75.00
2024-08-07,104,Grains,16,120.00
2024-08-07,105,Produce,26,90.00
2024-08-08,101,Dairy,42,100.00
2024-08-08,102,Snacks,10,50.00
2024-08-08,103,Beverages,43,75.00
2024-08-08,104,Grains,10,120.00
2024-08-08,105,Produce,11,90.00
2024-08-09,101,Dairy,34,100.00
2024-08-09,102,Snacks,49,50.00
2024-08-09,103,Beverages,13,75.00
2024-08-09,104,Grains,0,120.00
2024-08-09,105,Produce,10,90.00
2024-08-10,101,Dairy,34,100.00
2024-08-10,102,Snacks,43,50.00
2024-08-10,103,Beverages,8,75.00
2024-08-10,104,Grains,48,120.00
2024-08-10,105,Produce,4,90.00
2024-08-11,101,Dairy,28,100.00
2024-08-11,102,Snacks,0,50.00
2024-08-11,103,Beverages,35,75.00
2024-08-11,104,Grains,32,120.00
2024-08-11,105,Produce,21,90.00
2024-08-12,101,Dairy,25,100.00
2024-08-12,102,Snacks,3,50.00
2024-08-12,103,Beverages,10,75.00
2024-08-12,104,Grains,30,120.00
2024-08-12,105,Produce,5,90.00
2024-08-13,101,Dairy,29,100.00
2024-08-13,102,Snacks,27,50.00
2024-08-13,103,Beverages,9,75.00
2024-08-13,104,Grains,5,120.00
2024-08-13,105,Produce,25,90.00
2024-08-14,101,Dairy,31,100.00
2024-08-14,102,Snacks,21,50.00
2024-08-14,103,Beverages,21,75.00
2024-08-14,104,Grains,21,120.00
2024-08-14,105,Produce,14,90.00
2024-08-15,101,Dairy,32,100.00
2024-08-15,102,Snacks,23,50.00
2024-08-15,103,Beverages,20,75.00
2024-08-15,104,Grains,14,120.00
2024-08-15,105,Produce,9,90.00
2024-08-16,101,Dairy,24,100.00
2024-08-16,102,Snacks,19,50.00
2024-08-16,103,Beverages,27,75.00
2024-08-16,104,Grains,29,120.00
2024-08-16,105,Produce,31,90.00
2024-08-17,101,Dairy,37,100.00
2024-08-17,102,Snacks,10,50.00
2024-08-17,103,Beverages,35,75.00
2024-08-17,104,Grains,15,120.00
2024-08-17,105,Produce,17,90.00
2024-08-18,101,Dairy,11,100.00
2024-08-18,102,Snacks,8,50.00
2024-08-18,103,Beverages,4,75.00
2024-08-18,104,Grains,2,120.00
2024-08-18,105,Produce,7,90.00
2024-08-19,101,Dairy,37,100.00
2024-08-19,102,Snacks,45,50.00
2024-08-19,103,Beverages,50,75.00
2024-08-19,104,Grains,5,120.00
2024-08-19,105,Produce,31,90.00
2024-08-20,101,Dairy,30,100.00
2024-08-20,102,Snacks,7,50.00
2024-08-20,103,Beverages,33,75.00
2024-08-20,104,Grains,36,120.00
2024-08-20,105,Produce,10,90.00
2024-08-21,101,Dairy,32,100.00
2024-08-21,102,Snacks,14,50.00
2024-08-21,103,Beverages,0,75.00
2024-08-21,104,Grains,20,120.00
2024-08-21,105,Produce,24,90.00
2024-08-22,101,Dairy,48,100.00
2024-08-22,102,Snacks,1,50.00
2024-08-22,103,Beverages,10,75.00
2024-08-22,104,Grains,27,120.00
2024-08-22,105,Produce,43,90.00
2024-08-23,101,Dairy,31,100.00
2024-08-23,102,Snacks,18,50.00
2024-08-23,103,Beverages,29,75.00
2024-08-23,104,Grains,35,120.00
2024-08-23,105,Produce,11,90.00
2024-08-24,101,Dairy,18,100.00
2024-08-24,102,Snacks,33,50.00
2024-08-24,103,Beverages,25,75.00
2024-08-24,104,Grains,4,120.00
2024-08-24,105,Produce,44,90.00
2024-08-25,101,Dairy,16,100.00
2024-08-25,102,Snacks,35,50.00
2024-08-25,103,Beverages,23,75.00
2024-08-25,104,Grains,10,120.00
2024-08-25,105,Produce,25,90.00
2024-08-26,101,Dairy,23,100.00
2024-08-26,102,Snacks,1,50.00
2024-08-26,103,Beverages,2,75.00
2024-08-26,104,Grains,20,120.00
2024-08-26,105,Produce,39,90.00
2024-08-27,101,Dairy,50,100.00
2024-08-27,102,Snacks,30,50.00
2024-08-27,103,Beverages,38,75.00
2024-08-27,104,Grains,28,120.00
2024-08-27,105,Produce,17,90.00
2024-08-28,101,Dairy,40,100.00
2024-08-28,102,Snacks,20,50.00
2024-08-28,103,Beverages,44,75.00
2024-08-28,104,Grains,1,120.00
2024-08-28,105,Produce,2,90.00
2024-08-29,101,Dairy,26,100.00
2024-08-29,102,Snacks,48,50.00
2024-08-29,103,Beverages,33,75.00
2024-08-29,104,Grains,30,120.00
2024-08-29,105,Produce,7,90.00
2024-08-30,101,Dairy,35,100.00
2024-08-30,102,Snacks,33,50.00
2024-08-30,103,Beverages,43,75.00
2024-08-30,104,Grains,14,120.00
2024-08-30,105,Produce,0,90.00
2024-08-31,101,Dairy,28,100.00
2024-08-31,102,Snacks,12,50.00
2024-08-31,103,Beverages,0,75.00
2024-08-31,104,Grains,6,120.00
2024-08-31,105,Produce,31,90.00
2024-09-01,101,Dairy,34,100.00
2024-09-01,102,Snacks,16,50.00
2024-09-01,103,Beverages,1,75.00
2024-09-01,104,Grains,44,120.00
2024-09-01,105,Produce,37,90.00
2024-09-02,101,Dairy,39,100.00
2024-09-02,102,Snacks,41,50.00
2024-09-02,103,Beverages,36,75.00
2024-09-02,104,Grains,43,120.00
2024-09-02,105,Produce,39,90.00
2024-09-03,101,Dairy,5,100.00
2024-09-03,102,Snacks,23,50.00
2024-09-03,103,Beverages,41,75.00
2024-09-03,104,Grains,33,120.00
2024-09-03,105,Produce,18,90.00
2024-09-04,101,Dairy,8,100.00
2024-09-04,102,Snacks,27,50.00
2024-09-04,103,Beverages,35,75.00
2024-09-04,104,Grains,5,120.00
2024-09-04,105,Produce,44,90.00
2024-09-05,101,Dairy,18,100.00
2024-09-05,102,Snacks,39,50.00
2024-09-05,103,Beverages,3,75.00
2024-09-05,104,Grains,12,120.00
2024-09-05,105,Produce,25,90.00
2024-09-06,101,Dairy,44,100.00
2024-09-06,102,Snacks,3,50.00
2024-09-06,103,Beverages,50,75.00
2024-09-06,104,Grains,50,120.00
2024-09-06,105,Produce,18,90.00
2024-09-07,101,Dairy,42,100.00
2024-09-07,102,Snacks,20,50.00
2024-09-07,103,Beverages,16,75.00
2024-09-07,104,Grains,18,120.00
2024-09-07,105,Produce,11,90.00
2024-09-08,101,Dairy,31,100.00
2024-09-08,102,Snacks,45,50.00
2024-09-08,103,Beverages,43,75.00
2024-09-08,104,Grains,4,120.00
2024-09-08,105,Produce,43,90.00
2024-09-09,101,Dairy,3,100.00
2024-09-09,102,Snacks,8,50.00
2024-09-09,103,Beverages,19,75.00
2024-09-09,104,Grains,2,120.00
2024-09-09,105,Produce,25,90.00
2024-09-10,101,Dairy,23,100.00
2024-09-10,102,Snacks,50,50.00
2024-09-10,103,Beverages,18,75.00
2024-09-10,104,Grains,40,120.00
2024-09-10,105,Produce,10,90.00
2024-09-11,101,Dairy,14,100.00
2024-09-11,102,Snacks,25,50.00
2024-09-11,103,Beverages,13,75.00
2024-09-11,104,Grains,6,120.00
2024-09-11,105,Produce,38,90.00
2024-09-12,101,Dairy,27,100.00
2024-09-12,102,Snacks,47,50.00
2024-09-12,103,Beverages,3,75.00
2024-09-12,104,Grains,16,120.00
2024-09-12,105,Produce,12,90.00
2024-09-13,101,Dairy,9,100.00
2024-09-13,102,Snacks,1,50.00
2024-09-13,103,Beverages,13,75.00
2024-09-13,104,Grains,10,120.00
2024-09-13,105,Produce,31,90.00
2024-09-14,101,Dairy,35,100.00
2024-09-14,102,Snacks,15,50.00
2024-09-14,103,Beverages,23,75.00
2024-09-14,104,Grains,41,120.00
2024-09-14,105,Produce,33,90.00
2024-09-15,101,Dairy,45,100.00
2024-09-15,102,Snacks,34,50.00
2024-09-15,103,Beverages,36,75.00
2024-09-15,104,Grains,0,120.00
2024-09-15,105,Produce,28,90.00
2024-09-16,101,Dairy,20,100.00
2024-09-16,102,Snacks,43,50.00
2024-09-16,103,Beverages,9,75.00
2024-09-16,104,Grains,26,120.00
2024-09-16,105,Produce,27,90.00
2024-09-17,101,Dairy,31,100.00
2024-09-17,102,Snacks,5,50.00
2024-09-17,103,Beverages,18,75.00
2024-09-17,104,Grains,34,120.00
2024-09-17,105,Produce,48,90.00
2024-09-18,101,Dairy,45,100.00
2024-09-18,102,Snacks,9,50.00
2024-09-18,103,Beverages,34,75.00
2024-09-18,104,Grains,10,120.00
2024-09-18,105,Produce,26,90.00
2024-09-19,101,Dairy,21,100.00
2024-09-19,102,Snacks,18,50.00
2024-09-19,103,Beverages,9,75.00
2024-09-19,104,Grains,10,120.00
2024-09-19,105,Produce,31,90.00
2024-09-20,101,Dairy,29,100.00
2024-09-20,102,Snacks,16,50.00
2024-09-20,103,Beverages,11,75.00
2024-09-20,104,Grains,15,120.00
2024-09-20,105,Produce,39,90.00
2024-09-21,101,Dairy,15,100.00
2024-09-21,102,Snacks,28,50.00
2024-09-21,103,Beverages,32,75.00
2024-09-21,104,Grains,22,120.00
2024-09-21,105,Produce,34,90.00
2024-09-22,101,Dairy,24,100.00
2024-09-22,102,Snacks,27,50.00
2024-09-22,103,Beverages,29,75.00
2024-09-22,104,Grains,3,120.00
2024-09-22,105,Produce,0,90.00
2024-09-23,101,Dairy,41,100.00
2024-09-23,102,Snacks,40,50.00
2024-09-23,103,Beverages,29,75.00
2024-09-23,104,Grains,29,120.00
2024-09-23,105,Produce,32,90.00
2024-09-24,101,Dairy,4,100.00
2024-09-24,102,Snacks,22,50.00
2024-09-24,103,Beverages,47,75.00
2024-09-24,104,Grains,41,120.00
2024-09-24,105,Produce,20,90.00
2024-09-25,101,Dairy,27,100.00
2024-09-25,102,Snacks,21,50.00
2024-09-25,103,Beverages,7,75.00
2024-09-25,104,Grains,16,120.00
2024-09-25,105,Produce,7,90.00
2024-09-26,101,Dairy,26,100.00
2024-09-26,102,Snacks,31,50.00
2024-09-26,103,Beverages,0,75.00
2024-09-26,104,Grains,39,120.00
2024-09-26,105,Produce,0,90.00
2024-09-27,101,Dairy,8,100.00
2024-09-27,102,Snacks,43,50.00
2024-09-27,103,Beverages,6,75.00
2024-09-27,104,Grains,8,120.00
2024-09-27,105,Produce,49,90.00
2024-09-28,101,Dairy,34,100.00
2024-09-28,102,Snacks,10,50.00
2024-09-28,103,Beverages,2,75.00
2024-09-28,104,Grains,6,120.00
2024-09-28,105,Produce,41,90.00
2024-09-29,101,Dairy,0,100.00
2024-09-29,102,Snacks,29,50.00
2024-09-29,103,Beverages,22,75.00
2024-09-29,104,Grains,35,120.00
2024-09-29,105,Produce,32,90.00
2024-09-30,101,Dairy,50,100.00
2024-09-30,102,Snacks,17,50.00
2024-09-30,103,Beverages,29,75.00
2024-09-30,104,Grains,4,120.00
2024-09-30,105,Produce,2,90.00
2024-10-01,101,Dairy,33,100.00
2024-10-01,102,Snacks,35,50.00
2024-10-01,103,Beverages,23,75.00
2024-10-01,104,Grains,49,120.00
2024-10-01,105,Produce,2,90.00
2024-10-02,101,Dairy,16,100.00
2024-10-02,102,Snacks,39,50.00
2024-10-02,103,Beverages,18,75.00
2024-10-02,104,Grains,50,120.00
2024-10-02,105,Produce,45,90.00
2024-10-03,101,Dairy,30,100.00
2024-10-03,102,Snacks,17,50.00
2024-10-03,103,Beverages,14,75.00
2024-10-03,104,Grains,0,120.00
2024-10-03,105,Produce,50,90.00
2024-10-04,101,Dairy,49,100.00
2024-10-04,102,Snacks,4,50.00
2024-10-04,103,Beverages,33,75.00
2024-10-04,104,Grains,25,120.00
2024-10-04,105,Produce,29,90.00
2024-10-05,101,Dairy,39,100.00
2024-10-05,102,Snacks,2,50.00
2024-10-05,103,Beverages,27,75.00
2024-10-05,104,Grains,1,120.00
2024-10-05,105,Produce,23,90.00
2024-10-06,101,Dairy,28,100.00
2024-10-06,102,Snacks,35,50.00
2024-10-06,103,Beverages,20,75.00
2024-10-06,104,Grains,31,120.00
2024-10-06,105,Produce,14,90.00
2024-10-07,101,Dairy,41,100.00
2024-10-07,102,Snacks,31,50.00
2024-10-07,103,Beverages,14,75.00
2024-10-07,104,Grains,18,120.00
2024-10-07,105,Produce,11,90.00
2024-10-08,101,Dairy,12,100.00
2024-10-08,102,Snacks,50,50.00
2024-10-08,103,Beverages,6,75.00
2024-10-08,104,Grains,30,120.00
2024-10-08,105,Produce,44,90.00
2024-10-09,101,Dairy,17,100.00
2024-10-09,102,Snacks,15,50.00
2024-10-09,103,Beverages,15,75.00
2024-10-09,104,Grains,8,120.00
2024-10-09,105,Produce,29,90.00
2024-10-10,101,Dairy,46,100.00
2024-10-10,102,Snacks,29,50.00
2024-10-10,103,Beverages,24,75.00
2024-10-10,104,Grains,12,120.00
2024-10-10,105,Produce,37,90.00
2024-10-11,101,Dairy,3,100.00
2024-10-11,102,Snacks,3,50.00
2024-10-11,103,Beverages,30,75.00
2024-10-11,104,Grains,42,120.00
2024-10-11,105,Produce,31,90.00
2024-10-12,101,Dairy,37,100.00
2024-10-12,102,Snacks,44,50.00
2024-10-12,103,Beverages,38,75.00
2024-10-12,104,Grains,48,120.00
2024-10-12,105,Produce,2,90.00
2024-10-13,101,Dairy,13,100.00
2024-10-13,102,Snacks,27,50.00
2024-10-13,103,Beverages,6,75.00
2024-10-13,104,Grains,9,120.00
2024-10-13,105,Produce,41,90.00
2024-10-14,101,Dairy,42,100.00
2024-10-14,102,Snacks,45,50.00
2024-10-14,103,Beverages,50,75.00
2024-10-14,104,Grains,18,120.00
2024-10-14,105,Produce,15,90.00
2024-10-15,101,Dairy,21,100.00
2024-10-15,102,Snacks,46,50.00
2024-10-15,103,Beverages,4,75.00
2024-10-15,104,Grains,26,120.00
2024-10-15,105,Produce,11,90.00
2024-10-16,101,Dairy,14,100.00
2024-10-16,102,Snacks,18,50.00
2024-10-16,103,Beverages,25,75.00
2024-10-16,104,Grains,9,120.00
2024-10-16,105,Produce,28,90.00
2024-10-17,101,Dairy,14,100.00
2024-10-17,102,Snacks,17,50.00
2024-10-17,103,Beverages,31,75.00
2024-10-17,104,Grains,46,120.00
2024-10-17,105,Produce,43,90.00
2024-10-18,101,Dairy,0,100.00
2024-10-18,102,Snacks,19,50.00
2024-10-18,103,Beverages,19,75.00
2024-10-18,104,Grains,46,120.00
2024-10-18,105,Produce,14,90.00
2024-10-19,101,Dairy,23,100.00
2024-10-19,102,Snacks,16,50.00
2024-10-19,103,Beverages,47,75.00
2024-10-19,104,Grains,26,120.00
2024-10-19,105,Produce,20,90.00
2024-10-20,101,Dairy,45,100.00
2024-10-20,102,Snacks,37,50.00
2024-10-20,103,Beverages,0,75.00
2024-10-20,104,Grains,29,120.00
2024-10-20,105,Produce,16,90.00
2024-10-21,101,Dairy,49,100.00
2024-10-21,102,Snacks,31,50.00
2024-10-21,103,Beverages,27,75.00
2024-10-21,104,Grains,35,120.00
2024-10-21,105,Produce,10,90.00
2024-10-22,101,Dairy,50,100.00
2024-10-22,102,Snacks,31,50.00
2024-10-22,103,Beverages,32,75.00
2024-10-22,104,Grains,29,120.00
2024-10-22,105,Produce,33,90.00
2024-10-23,101,Dairy,38,100.00
2024-10-23,102,Snacks,43,50.00
2024-10-23,103,Beverages,24,75.00
2024-10-23,104,Grains,9,120.00
2024-10-23,105,Produce,35,90.00
2024-10-24,101,Dairy,45,100.00
2024-10-24,102,Snacks,37,50.00
2024-10-24,103,Beverages,31,75.00
2024-10-24,104,Grains,1,120.00
2024-10-24,105,Produce,27,90.00
2024-10-25,101,Dairy,43,100.00
2024-10-25,102,Snacks,22,50.00
2024-10-25,103,Beverages,0,75.00
2024-10-25,104,Grains,23,120.00
2024-10-25,105,Produce,41,90.00
2024-10-26,101,Dairy,7,100.00
2024-10-26,102,Snacks,38,50.00
2024-10-26,103,Beverages,32,75.00
2024-10-26,104,Grains,48,120.00
2024-10-26,105,Produce,10,90.00
2024-10-27,101,Dairy,14,100.00
2024-10-27,102,Snacks,44,50.00
2024-10-27,103,Beverages,47,75.00
2024-10-27,104,Grains,13,120.00
2024-10-27,105,Produce,19,90.00
2024-10-28,101,Dairy,3,100.00
2024-10-28,102,Snacks,49,50.00
2024-10-28,103,Beverages,4,75.00
2024-10-28,104,Grains,27,120.00
2024-10-28,105,Produce,28,90.00
2024-10-29,101,Dairy,43,100.00
2024-10-29,102,Snacks,49,50.00
2024-10-29,103,Beverages,2,75.00
2024-10-29,104,Grains,20,120.00
2024-10-29,105,Produce,2,90.00
2024-10-30,101,Dairy,37,100.00
2024-10-30,102,Snacks,20,50.00
2024-10-30,103,Beverages,9,75.00
2024-10-30,104,Grains,12,120.00
2024-10-30,105,Produce,3,90.00
2024-10-31,101,Dairy,49,100.00
2024-10-31,102,Snacks,7,50.00
2024-10-31,103,Beverages,47,75.00
2024-10-31,104,Grains,9,120.00
2024-10-31,105,Produce,32,90.00
2024-11-01,101,Dairy,14,100.00
2024-11-01,102,Snacks,50,50.00
2024-11-01,103,Beverages,49,75.00
2024-11-01,104,Grains,34,120.00
2024-11-01,105,Produce,10,90.00
2024-11-02,101,Dairy,16,100.00
2024-11-02,102,Snacks,20,50.00
2024-11-02,103,Beverages,36,75.00
2024-11-02,104,Grains,4,120.00
2024-11-02,105,Produce,31,90.00
2024-11-03,101,Dairy,23,100.00
2024-11-03,102,Snacks,42,50.00
2024-11-03,103,Beverages,3,75.00
2024-11-03,104,Grains,21,120.00
2024-11-03,105,Produce,38,90.00
2024-11-04,101,Dairy,37,100.00
2024-11-04,102,Snacks,17,50.00
2024-11-04,103,Beverages,24,75.00
2024-11-04,104,Grains,22,120.00
2024-11-04,105,Produce,16,90.00
2024-11-05,101,Dairy,34,100.00
2024-11-05,102,Snacks,34,50.00
2024-11-05,103,Beverages,0,75.00
2024-11-05,104,Grains,10,120.00
2024-11-05,105,Produce,22,90.00
2024-11-06,101,Dairy,29,100.00
2024-11-06,102,Snacks,4,50.00
2024-11-06,103,Beverages,11,75.00
2024-11-06,104,Grains,21,120.00
2024-11-06,105,Produce,29,90.00
2024-11-07,101,Dairy,12,100.00
2024-11-07,102,Snacks,50,50.00
2024-11-07,103,Beverages,6,75.00
2024-11-07,104,Grains,22,120.00
2024-11-07,105,Produce,43,90.00
2024-11-08,101,Dairy,45,100.00
2024-11-08,102,Snacks,29,50.00
2024-11-08,103,Beverages,20,75.00
2024-11-08,104,Grains,36,120.00
2024-11-08,105,Produce,39,90.00
2024-11-09,101,Dairy,14,100.00
2024-11-09,102,Snacks,41,50.00
2024-11-09,103,Beverages,47,75.00
2024-11-09,104,Grains,43,120.00
2024-11-09,105,Produce,13,90.00
2024-11-10,101,Dairy,26,100.00
2024-11-10,102,Snacks,46,50.00
2024-11-10,103,Beverages,33,75.00
2024-11-10,104,Grains,17,120.00
2024-11-10,105,Produce,11,90.00
2024-11-11,101,Dairy,20,100.00
2024-11-11,102,Snacks,29,50.00
2024-11-11,103,Beverages,39,75.00
2024-11-11,104,Grains,50,120.00
2024-11-11,105,Produce,22,90.00
2024-11-12,101,Dairy,49,100.00
2024-11-12,102,Snacks,21,50.00
2024-11-12,103,Beverages,49,75.00
2024-11-12,104,Grains,31,120.00
2024-11-12,105,Produce,35,90.00
2024-11-13,101,Dairy,13,100.00
2024-11-13,102,Snacks,11,50.00
2024-11-13,103,Beverages,12,75.00
2024-11-13,104,Grains,42,120.00
2024-11-13,105,Produce,18,90.00
2024-11-14,101,Dairy,47,100.00
2024-11-14,102,Snacks,48,50.00
2024-11-14,103,Beverages,37,75.00
2024-11-14,104,Grains,22,120.00
2024-11-14,105,Produce,17,90.00
2024-11-15,101,Dairy,38,100.00
2024-11-15,102,Snacks,50,50.00
2024-11-15,103,Beverages,25,75.00
2024-11-15,104,Grains,29,120.00
2024-11-15,105,Produce,19,90.00
2024-11-16,101,Dairy,38,100.00
2024-11-16,102,Snacks,38,50.00
2024-11-16,103,Beverages,36,75.00
2024-11-16,104,Grains,17,120.00
2024-11-16,105,Produce,11,90.00
2024-11-17,101,Dairy,23,100.00
2024-11-17,102,Snacks,18,50.00
2024-11-17,103,Beverages,45,75.00
2024-11-17,104,Grains,40,120.00
2024-11-17,105,Produce,13,90.00
2024-11-18,101,Dairy,13,100.00
2024-11-18,102,Snacks,39,50.00
2024-11-18,103,Beverages,38,75.00
2024-11-18,104,Grains,33,120.00
2024-11-18,105,Produce,50,90.00
2024-11-19,101,Dairy,8,100.00
2024-11-19,102,Snacks,43,50.00
2024-11-19,103,Beverages,34,75.00
2024-11-19,104,Grains,43,120.00
2024-11-19,105,Produce,29,90.00
2024-11-20,101,Dairy,10,100.00
2024-11-20,102,Snacks,3,50.00
2024-11-20,103,Beverages,50,75.00
2024-11-20,104,Grains,48,120.00
2024-11-20,105,Produce,19,90.00
2024-11-21,101,Dairy,41,100.00
2024-11-21,102,Snacks,14,50.00
2024-11-21,103,Beverages,24,75.00
2024-11-21,104,Grains,35,120.00
2024-11-21,105,Produce,17,90.00
2024-11-22,101,Dairy,31,100.00
2024-11-22,102,Snacks,40,50.00
2024-11-22,103,Beverages,7,75.00
2024-11-22,104,Grains,46,120.00
2024-11-22,105,Produce,19,90.00
2024-11-23,101,Dairy,17,100.00
2024-11-23,102,Snacks,25,50.00
2024-11-23,103,Beverages,36,75.00
2024-11-23,104,Grains,27,120.00
2024-11-23,105,Produce,31,90.00
2024-11-24,101,Dairy,2,100.00
2024-11-24,102,Snacks,46,50.00
2024-11-24,103,Beverages,40,75.00
2024-11-24,104,Grains,40,120.00
2024-11-24,105,Produce,1,90.00
2024-11-25,101,Dairy,21,100.00
2024-11-25,102,Snacks,14,50.00
2024-11-25,103,Beverages,22,75.00
2024-11-25,104,Grains,4,120.00
2024-11-25,105,Produce,7,90.00
2024-11-26,101,Dairy,44,100.00
2024-11-26,102,Snacks,30,50.00
2024-11-26,103,Beverages,5,75.00
2024-11-26,104,Grains,17,120.00
2024-11-26,105,Produce,17,90.00
2024-11-27,101,Dairy,11,100.00
2024-11-27,102,Snacks,30,50.00
2024-11-27,103,Beverages,1,75.00
2024-11-27,104,Grains,9,120.00
2024-11-27,105,Produce,45,90.00
2024-11-28,101,Dairy,11,100.00
2024-11-28,102,Snacks,10,50.00
2024-11-28,103,Beverages,29,75.00
2024-11-28,104,Grains,39,120.00
2024-11-28,105,Produce,22,90.00
2024-11-29,101,Dairy,37,100.00
2024-11-29,102,Snacks,24,50.00
2024-11-29,103,Beverages,32,75.00
2024-11-29,104,Grains,43,120.00
2024-11-29,105,Produce,31,90.00
2024-11-30,101,Dairy,11,100.00
2024-11-30,102,Snacks,40,50.00
2024-11-30,103,Beverages,25,75.00
2024-11-30,104,Grains,44,120.00
2024-11-30,105,Produce,4,90.00
2024-12-01,101,Dairy,15,100.00
2024-12-01,102,Snacks,15,50.00
2024-12-01,103,Beverages,7,75.00
2024-12-01,104,Grains,41,120.00
2024-12-01,105,Produce,21,90.00
2024-12-02,101,Dairy,39,100.00
2024-12-02,102,Snacks,23,50.00
2024-12-02,103,Beverages,27,75.00
2024-12-02,104,Grains,3,120.00
2024-12-02,105,Produce,11,90.00
2024-12-03,101,Dairy,49,100.00
2024-12-03,102,Snacks,8,50.00
2024-12-03,103,Beverages,22,75.00
2024-12-03,104,Grains,22,120.00
2024-12-03,105,Produce,46,90.00
2024-12-04,101,Dairy,3,100.00
2024-12-04,102,Snacks,37,50.00
2024-12-04,103,Beverages,1,75.00
2024-12-04,104,Grains,19,120.00
2024-12-04,105,Produce,39,90.00
2024-12-05,101,Dairy,43,100.00
2024-12-05,102,Snacks,13,50.00
2024-12-05,103,Beverages,17,75.00
2024-12-05,104,Grains,36,120.00
2024-12-05,105,Produce,30,90.00
2024-12-06,101,Dairy,31,100.00
2024-12-06,102,Snacks,23,50.00
2024-12-06,103,Beverages,14,75.00
2024-12-06,104,Grains,44,120.00
2024-12-06,105,Produce,7,90.00
2024-12-07,101,Dairy,33,100.00
2024-12-07,102,Snacks,20,50.00
2024-12-07,103,Beverages,31,75.00
2024-12-07,104,Grains,18,120.00
2024-12-07,105,Produce,25,90.00
2024-12-08,101,Dairy,21,100.00
2024-12-08,102,Snacks,19,50.00
2024-12-08,103,Beverages,50,75.00
2024-12-08,104,Grains,16,120.00
2024-12-08,105,Produce,37,90.00
2024-12-09,101,Dairy,4,100.00
2024-12-09,102,Snacks,21,50.00
2024-12-09,103,Beverages,36,75.00
2024-12-09,104,Grains,38,120.00
2024-12-09,105,Produce,26,90.00
2024-12-10,101,Dairy,0,100.00
2024-12-10,102,Snacks,46,50.00
2024-12-10,103,Beverages,38,75.00
2024-12-10,104,Grains,26,120.00
2024-12-10,105,Produce,37,90.00
2024-12-11,101,Dairy,9,100.00
2024-12-11,102,Snacks,37,50.00
2024-12-11,103,Beverages,35,75.00
2024-12-11,104,Grains,24,120.00
2024-12-11,105,Produce,24,90.00
2024-12-12,101,Dairy,15,100.00
2024-12-12,102,Snacks,16,50.00
2024-12-12,103,Beverages,14,75.00
2024-12-12,104,Grains,22,120.00
2024-12-12,105,Produce,44,90.00
2024-12-13,101,Dairy,49,100.00
2024-12-13,102,Snacks,36,50.00
2024-12-13,103,Beverages,39,75.00
2024-12-13,104,Grains,33,120.00
